album,file,key,chord,deg,color,p1,p1c,p2,p2c,prev3,prev3_color
10CD2_-_The_Beatles,CD2_-_13_-_Good_Night.lab,G,D:min,v,min,ii,maj,ii,min,i,maj
10CD2_-_The_Beatles,CD2_-_13_-_Good_Night.lab,G,G,i,maj,v,min,ii,maj,ii,min
10CD2_-_The_Beatles,CD2_-_13_-_Good_Night.lab,G,C,iv,maj,i,maj,v,min,ii,maj
10CD2_-_The_Beatles,CD2_-_13_-_Good_Night.lab,G,D,v,maj,iv,maj,i,maj,v,min
10CD2_-_The_Beatles,CD2_-_13_-_Good_Night.lab,G,G,i,maj,v,maj,iv,maj,i,maj
10CD2_-_The_Beatles,CD2_-_13_-_Good_Night.lab,G,B:min7,iii,min7,i,maj,v,maj,iv,maj
10CD2_-_The_Beatles,CD2_-_13_-_Good_Night.lab,G,A:min7,ii,min7,iii,min7,i,maj,v,maj
10CD2_-_The_Beatles,CD2_-_13_-_Good_Night.lab,G,B:min,iii,min,ii,min7,iii,min7,i,maj
10CD2_-_The_Beatles,CD2_-_13_-_Good_Night.lab,G,A:min,ii,min,iii,min,ii,min7,iii,min7
10CD2_-_The_Beatles,CD2_-_13_-_Good_Night.lab,G,G,i,maj,ii,min,iii,min,ii,min7
10CD2_-_The_Beatles,CD2_-_13_-_Good_Night.lab,G,B:min7,iii,min7,i,maj,ii,min,iii,min
10CD2_-_The_Beatles,CD2_-_13_-_Good_Night.lab,G,A:min7,ii,min7,iii,min7,i,maj,ii,min
10CD2_-_The_Beatles,CD2_-_13_-_Good_Night.lab,G,B:min,iii,min,ii,min7,iii,min7,i,maj
10CD2_-_The_Beatles,CD2_-_13_-_Good_Night.lab,G,A:min,ii,min,iii,min,ii,min7,iii,min7
10CD2_-_The_Beatles,CD2_-_13_-_Good_Night.lab,G,G:maj7,i,maj7,ii,min,iii,min,ii,min7
10CD2_-_The_Beatles,CD2_-_13_-_Good_Night.lab,G,C:maj(#4)/5,iv,maj,i,maj7,ii,min,iii,min
10CD2_-_The_Beatles,CD2_-_13_-_Good_Night.lab,G,G:maj7,i,maj7,iv,maj,i,maj7,ii,min
10CD2_-_The_Beatles,CD2_-_13_-_Good_Night.lab,G,C:maj(#4)/5,iv,maj,i,maj7,iv,maj,i,maj7
10CD2_-_The_Beatles,CD2_-_13_-_Good_Night.lab,G,G:maj7,i,maj7,iv,maj,i,maj7,iv,maj
10CD2_-_The_Beatles,CD2_-_13_-_Good_Night.lab,G,G:maj7,i,maj7,i,maj7,iv,maj,i,maj7
10CD2_-_The_Beatles,CD2_-_13_-_Good_Night.lab,G,G,i,maj,i,maj7,i,maj7,iv,maj
10CD2_-_The_Beatles,CD2_-_13_-_Good_Night.lab,G,B:min7,iii,min7,i,maj,i,maj7,i,maj7
10CD2_-_The_Beatles,CD2_-_13_-_Good_Night.lab,G,A:min7,ii,min7,iii,min7,i,maj,i,maj7
10CD2_-_The_Beatles,CD2_-_13_-_Good_Night.lab,G,G,i,maj,ii,min7,iii,min7,i,maj
10CD2_-_The_Beatles,CD2_-_13_-_Good_Night.lab,G,B:min7,iii,min7,i,maj,ii,min7,iii,min7
10CD2_-_The_Beatles,CD2_-_13_-_Good_Night.lab,G,A:min7,ii,min7,iii,min7,i,maj,ii,min7
10CD2_-_The_Beatles,CD2_-_13_-_Good_Night.lab,G,D:sus4,v,sus4,ii,min7,iii,min7,i,maj
10CD2_-_The_Beatles,CD2_-_13_-_Good_Night.lab,G,D,v,maj,v,sus4,ii,min7,iii,min7
10CD2_-_The_Beatles,CD2_-_13_-_Good_Night.lab,G,G,i,maj,v,maj,v,sus4,ii,min7
11_-_Abbey_Road,02_-_Something.lab,C,F,iv,maj,,,,,,
11_-_Abbey_Road,02_-_Something.lab,C,Eb,biii,maj,iv,maj,,,,
11_-_Abbey_Road,02_-_Something.lab,C,C,i,maj,biii,maj,iv,maj,,
11_-_Abbey_Road,02_-_Something.lab,C,E:min/5,iii,min,i,maj,biii,maj,iv,maj
11_-_Abbey_Road,02_-_Something.lab,C,C:7,i,7,iii,min,i,maj,biii,maj
11_-_Abbey_Road,02_-_Something.lab,C,F,iv,maj,i,7,iii,min,i,maj
11_-_Abbey_Road,02_-_Something.lab,C,D,ii,maj,iv,maj,i,7,iii,min
11_-_Abbey_Road,02_-_Something.lab,C,G,v,maj,ii,maj,iv,maj,i,7
11_-_Abbey_Road,02_-_Something.lab,C,G:sus4(2)/2,v,sus4,v,maj,ii,maj,iv,maj
11_-_Abbey_Road,02_-_Something.lab,C,A:min,vi,min,v,sus4,v,maj,ii,maj
11_-_Abbey_Road,02_-_Something.lab,C,Ab:aug,bvi,aug,vi,min,v,sus4,v,maj
11_-_Abbey_Road,02_-_Something.lab,C,D:7,ii,7,bvi,aug,vi,min,v,sus4
11_-_Abbey_Road,02_-_Something.lab,C,F,iv,maj,ii,7,bvi,aug,vi,min
11_-_Abbey_Road,02_-_Something.lab,C,Eb,biii,maj,iv,maj,ii,7,bvi,aug
11_-_Abbey_Road,02_-_Something.lab,C,C,i,maj,biii,maj,iv,maj,ii,7
11_-_Abbey_Road,02_-_Something.lab,C,E:min/5,iii,min,i,maj,biii,maj,iv,maj
11_-_Abbey_Road,02_-_Something.lab,C,C:7,i,7,iii,min,i,maj,biii,maj
11_-_Abbey_Road,02_-_Something.lab,C,F,iv,maj,i,7,iii,min,i,maj
11_-_Abbey_Road,02_-_Something.lab,C,D,ii,maj,iv,maj,i,7,iii,min
11_-_Abbey_Road,02_-_Something.lab,C,G,v,maj,ii,maj,iv,maj,i,7
11_-_Abbey_Road,02_-_Something.lab,C,G:sus4(2)/2,v,sus4,v,maj,ii,maj,iv,maj
11_-_Abbey_Road,02_-_Something.lab,C,A:min,vi,min,v,sus4,v,maj,ii,maj
11_-_Abbey_Road,02_-_Something.lab,C,Ab:aug,bvi,aug,vi,min,v,sus4,v,maj
11_-_Abbey_Road,02_-_Something.lab,C,D:7,ii,7,bvi,aug,vi,min,v,sus4
11_-_Abbey_Road,02_-_Something.lab,C,F,iv,maj,ii,7,bvi,aug,vi,min
11_-_Abbey_Road,02_-_Something.lab,C,Eb,biii,maj,iv,maj,ii,7,bvi,aug
11_-_Abbey_Road,02_-_Something.lab,C,A,vi,maj,biii,maj,iv,maj,ii,7
11_-_Abbey_Road,02_-_Something.lab,C,A,vi,maj,vi,maj,biii,maj,iv,maj
11_-_Abbey_Road,02_-_Something.lab,C,C#:min/5,#i,min,vi,maj,vi,maj,biii,maj
11_-_Abbey_Road,02_-_Something.lab,C,F#:min,#iv,min,#i,min,vi,maj,vi,maj
11_-_Abbey_Road,02_-_Something.lab,C,D,ii,maj,#iv,min,#i,min,vi,maj
11_-_Abbey_Road,02_-_Something.lab,C,G,v,maj,ii,maj,#iv,min,#i,min
11_-_Abbey_Road,02_-_Something.lab,C,A,vi,maj,v,maj,ii,maj,#iv,min
11_-_Abbey_Road,02_-_Something.lab,C,A,vi,maj,vi,maj,v,maj,ii,maj
11_-_Abbey_Road,02_-_Something.lab,C,C#:min/5,#i,min,vi,maj,vi,maj,v,maj
11_-_Abbey_Road,02_-_Something.lab,C,F#:min,#iv,min,#i,min,vi,maj,vi,maj
11_-_Abbey_Road,02_-_Something.lab,C,D,ii,maj,#iv,min,#i,min,vi,maj
11_-_Abbey_Road,02_-_Something.lab,C,G,v,maj,ii,maj,#iv,min,#i,min
11_-_Abbey_Road,02_-_Something.lab,C,C,i,maj,v,maj,ii,maj,#iv,min
11_-_Abbey_Road,02_-_Something.lab,C,C,i,maj,i,maj,v,maj,ii,maj
11_-_Abbey_Road,02_-_Something.lab,C,E:min/5,iii,min,i,maj,i,maj,v,maj
11_-_Abbey_Road,02_-_Something.lab,C,C:7,i,7,iii,min,i,maj,i,maj
11_-_Abbey_Road,02_-_Something.lab,C,F,iv,maj,i,7,iii,min,i,maj
11_-_Abbey_Road,02_-_Something.lab,C,D,ii,maj,iv,maj,i,7,iii,min
11_-_Abbey_Road,02_-_Something.lab,C,G,v,maj,ii,maj,iv,maj,i,7
11_-_Abbey_Road,02_-_Something.lab,C,G:sus4(2)/2,v,sus4,v,maj,ii,maj,iv,maj
11_-_Abbey_Road,02_-_Something.lab,C,A:min,vi,min,v,sus4,v,maj,ii,maj
11_-_Abbey_Road,02_-_Something.lab,C,Ab:aug,bvi,aug,vi,min,v,sus4,v,maj
11_-_Abbey_Road,02_-_Something.lab,C,D:7,ii,7,bvi,aug,vi,min,v,sus4
11_-_Abbey_Road,02_-_Something.lab,C,F,iv,maj,ii,7,bvi,aug,vi,min
11_-_Abbey_Road,02_-_Something.lab,C,Eb,biii,maj,iv,maj,ii,7,bvi,aug
11_-_Abbey_Road,02_-_Something.lab,C,C,i,maj,biii,maj,iv,maj,ii,7
11_-_Abbey_Road,02_-_Something.lab,C,E:min/5,iii,min,i,maj,biii,maj,iv,maj
11_-_Abbey_Road,02_-_Something.lab,C,C:7,i,7,iii,min,i,maj,biii,maj
11_-_Abbey_Road,02_-_Something.lab,C,F,iv,maj,i,7,iii,min,i,maj
11_-_Abbey_Road,02_-_Something.lab,C,D,ii,maj,iv,maj,i,7,iii,min
11_-_Abbey_Road,02_-_Something.lab,C,G,v,maj,ii,maj,iv,maj,i,7
11_-_Abbey_Road,02_-_Something.lab,C,G:sus4(2),v,sus4,v,maj,ii,maj,iv,maj
11_-_Abbey_Road,02_-_Something.lab,C,A:min,vi,min,v,sus4,v,maj,ii,maj
11_-_Abbey_Road,02_-_Something.lab,C,Ab:aug,bvi,aug,vi,min,v,sus4,v,maj
11_-_Abbey_Road,02_-_Something.lab,C,D:7,ii,7,bvi,aug,vi,min,v,sus4
11_-_Abbey_Road,02_-_Something.lab,C,F,iv,maj,ii,7,bvi,aug,vi,min
11_-_Abbey_Road,02_-_Something.lab,C,Eb,biii,maj,iv,maj,ii,7,bvi,aug
11_-_Abbey_Road,02_-_Something.lab,C,A,vi,maj,biii,maj,iv,maj,ii,7
11_-_Abbey_Road,02_-_Something.lab,C,F,iv,maj,vi,maj,biii,maj,iv,maj
11_-_Abbey_Road,02_-_Something.lab,C,Eb,biii,maj,iv,maj,vi,maj,biii,maj
11_-_Abbey_Road,02_-_Something.lab,C,C,i,maj,biii,maj,iv,maj,vi,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D,i,maj,,,,,,
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,F#:min/5,iii,min,i,maj,,,,
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,B,vi,maj,iii,min,i,maj,,
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min,ii,min,vi,maj,iii,min,i,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min/5,ii,min,ii,min,vi,maj,iii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min,ii,min,ii,min,ii,min,vi,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min/b7,ii,min,ii,min,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min/6,ii,min,ii,min,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min/5,ii,min,ii,min,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A,v,maj,ii,min,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A,v,maj,v,maj,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D,i,maj,v,maj,v,maj,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A,v,maj,i,maj,v,maj,v,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D,i,maj,v,maj,i,maj,v,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,F#:min/5,iii,min,i,maj,v,maj,i,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,B,vi,maj,iii,min,i,maj,v,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,B,vi,maj,vi,maj,iii,min,i,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min,ii,min,vi,maj,vi,maj,iii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min/5,ii,min,ii,min,vi,maj,vi,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min,ii,min,ii,min,ii,min,vi,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min/b7,ii,min,ii,min,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min/6,ii,min,ii,min,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min/5,ii,min,ii,min,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A,v,maj,ii,min,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D,i,maj,v,maj,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:7,ii,7,i,maj,v,maj,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A,v,maj,ii,7,i,maj,v,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A,v,maj,v,maj,ii,7,i,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D,i,maj,v,maj,v,maj,ii,7
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D,i,maj,i,maj,v,maj,v,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D:maj(*1)/#1,i,maj,i,maj,i,maj,v,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:7,ii,7,i,maj,i,maj,i,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:7/5,ii,7,ii,7,i,maj,i,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:7,ii,7,ii,7,ii,7,i,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A:7,v,7,ii,7,ii,7,ii,7
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A:7/5,v,7,v,7,ii,7,ii,7
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A:7,v,7,v,7,v,7,ii,7
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min,ii,min,v,7,v,7,v,7
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A,v,maj,ii,min,v,7,v,7
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D,i,maj,v,maj,ii,min,v,7
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D,i,maj,i,maj,v,maj,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,B:min,vi,min,i,maj,i,maj,v,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D:7/5,i,7,vi,min,i,maj,i,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,G,iv,maj,i,7,vi,min,i,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D,i,maj,iv,maj,i,7,vi,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D,i,maj,i,maj,iv,maj,i,7
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,F#:min/5,iii,min,i,maj,i,maj,iv,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,B,vi,maj,iii,min,i,maj,i,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,B,vi,maj,vi,maj,iii,min,i,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min,ii,min,vi,maj,vi,maj,iii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min/5,ii,min,ii,min,vi,maj,vi,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min,ii,min,ii,min,ii,min,vi,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min/b7,ii,min,ii,min,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min/6,ii,min,ii,min,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min/5,ii,min,ii,min,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A,v,maj,ii,min,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D,i,maj,v,maj,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A,v,maj,i,maj,v,maj,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D,i,maj,v,maj,i,maj,v,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,F#:min/5,iii,min,i,maj,v,maj,i,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,B,vi,maj,iii,min,i,maj,v,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min,ii,min,vi,maj,iii,min,i,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min/5,ii,min,ii,min,vi,maj,iii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min,ii,min,ii,min,ii,min,vi,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min/b7,ii,min,ii,min,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min/6,ii,min,ii,min,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min/5,ii,min,ii,min,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A,v,maj,ii,min,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D,i,maj,v,maj,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A,v,maj,i,maj,v,maj,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:7,ii,7,v,maj,i,maj,v,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A,v,maj,ii,7,v,maj,i,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A,v,maj,v,maj,ii,7,v,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D,i,maj,v,maj,v,maj,ii,7
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D,i,maj,i,maj,v,maj,v,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D:maj(*1)/#1,i,maj,i,maj,i,maj,v,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:7,ii,7,i,maj,i,maj,i,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:7/5,ii,7,ii,7,i,maj,i,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:7,ii,7,ii,7,ii,7,i,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A:7,v,7,ii,7,ii,7,ii,7
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A:7/3,v,7,v,7,ii,7,ii,7
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A:7/5,v,7,v,7,v,7,ii,7
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A:7/3,v,7,v,7,v,7,v,7
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min,ii,min,v,7,v,7,v,7
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min/5,ii,min,ii,min,v,7,v,7
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A,v,maj,ii,min,ii,min,v,7
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D,i,maj,v,maj,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D,i,maj,i,maj,v,maj,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D:maj(*1)/#1,i,maj,i,maj,i,maj,v,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:7,ii,7,i,maj,i,maj,i,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:7/5,ii,7,ii,7,i,maj,i,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:7,ii,7,ii,7,ii,7,i,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A:7,v,7,ii,7,ii,7,ii,7
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A:7/5,v,7,v,7,ii,7,ii,7
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A:7,v,7,v,7,v,7,ii,7
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min,ii,min,v,7,v,7,v,7
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A,v,maj,ii,min,v,7,v,7
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D,i,maj,v,maj,ii,min,v,7
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D,i,maj,i,maj,v,maj,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,B:min,vi,min,i,maj,i,maj,v,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D:7/5,i,7,vi,min,i,maj,i,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,G,iv,maj,i,7,vi,min,i,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D,i,maj,iv,maj,i,7,vi,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,F#:min/5,iii,min,i,maj,iv,maj,i,7
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,B,vi,maj,iii,min,i,maj,iv,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,B,vi,maj,vi,maj,iii,min,i,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min,ii,min,vi,maj,vi,maj,iii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min/5,ii,min,ii,min,vi,maj,vi,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min,ii,min,ii,min,ii,min,vi,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min/b7,ii,min,ii,min,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min/6,ii,min,ii,min,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min/5,ii,min,ii,min,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A,v,maj,ii,min,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A,v,maj,v,maj,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D,i,maj,v,maj,v,maj,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A,v,maj,i,maj,v,maj,v,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A,v,maj,v,maj,i,maj,v,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D,i,maj,v,maj,v,maj,i,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,F#:min/5,iii,min,i,maj,v,maj,v,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,B,vi,maj,iii,min,i,maj,v,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min,ii,min,vi,maj,iii,min,i,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min/5,ii,min,ii,min,vi,maj,iii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min,ii,min,ii,min,ii,min,vi,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min/b7,ii,min,ii,min,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min/6,ii,min,ii,min,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min/5,ii,min,ii,min,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A,v,maj,ii,min,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A,v,maj,v,maj,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D,i,maj,v,maj,v,maj,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A,v,maj,i,maj,v,maj,v,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:7,ii,7,v,maj,i,maj,v,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A,v,maj,ii,7,v,maj,i,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D,i,maj,v,maj,ii,7,v,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D,i,maj,i,maj,v,maj,ii,7
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D:maj(*1)/#1,i,maj,i,maj,i,maj,v,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:7,ii,7,i,maj,i,maj,i,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A:7,v,7,ii,7,i,maj,i,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A:7/5,v,7,v,7,ii,7,i,maj
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A:7,v,7,v,7,v,7,ii,7
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min,ii,min,v,7,v,7,v,7
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,E:min/5,ii,min,ii,min,v,7,v,7
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,A,v,maj,ii,min,ii,min,v,7
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D,i,maj,v,maj,ii,min,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D,i,maj,i,maj,v,maj,ii,min
11_-_Abbey_Road,03_-_Maxwell's_Silver_Hammer.lab,D,D:maj(*1)/#1,i,maj,i,maj,i,maj,v,maj
